Year,Month,10u,10v,2d,2t,evabs,evaow,evatc,evavt,albedo,lshf,lai_hv,lai_lv,pev,ro,src,skt,es,stl1,stl2,stl3,stl4,ssro,slhf,ssr,str,sp,sro,sshf,ssrd,strd,e,tp,swvl1,swvl2,swvl3,swvl4,Transformed_Latitude,Transformed_Longitude,Month_Year,lat_lon,Month_Year_lat_lon
2022,7,-0.720558,0.967573,287.448,293.323,-0.00100198,-0.00042603,-0.00036057,-2.42144e-08,0.175974,0.650001,4.54736,1.72839,-0.0121607,3.72678e-05,4.86225e-05,294.105,0.0,294.724,294.935,295.558,296.817,3.08976e-05,-4472930,12597400,-3978560,93942.5,6.37025e-06,-4270960,15287100,32520400,-0.0017886,0.000997638,0.154144,0.172668,0.244141,0.284164,-8.6204,68.2309,7_2022,-8.6204_68.2309,7_2022_-8.6204_68.2309
2022,8,-1.14124,0.66653,287.166,294.093,-0.00100289,-0.00050828,-0.000287698,-2.98023e-08,0.172197,0.650001,4.42786,1.61401,-0.0149941,2.88561e-05,3.76701e-05,295.162,0.0,295.709,295.696,295.778,296.299,2.45869e-05,-4498690,14669300,-4476350,93808.5,4.26918e-06,-5685820,17719900,32539900,-0.0017989,0.000756531,0.154053,0.159897,0.220932,0.27948,-8.6204,68.2309,8_2022,-8.6204_68.2309,8_2022_-8.6204_68.2309
2022,9,-1.42464,0.504108,287.515,295.176,-0.000501326,-0.000235172,-0.000149576,-1.53668e-08,0.170444,0.650001,4.3385,1.54053,-0.00941309,1.19098e-05,2.29478e-05,296.66,0.0,297.16,296.975,296.542,296.239,9.89065e-06,-2215930,9830970,-2336280,93699.0,2.01911e-06,-4597090,11850700,17277400,-0.000886089,0.000405235,0.132263,0.147751,0.201538,0.274017,-8.6204,68.2309,9_2022,-8.6204_68.2309,9_2022_-8.6204_68.2309
2022,10,-1.81145,0.17873,287.399,296.421,-0.000493332,-0.000135078,-7.61447e-05,-1.81608e-08,0.171584,0.650001,4.34143,1.54285,-0.0115231,8.24407e-06,1.11908e-05,298.404,0.0,298.93,298.539,297.653,296.597,7.41892e-06,-1762000,11617000,-2809470,93611.6,8.23289e-07,-6166830,14023300,17269600,-0.000704573,0.000191685,0.117188,0.141312,0.185272,0.267838,-8.6204,68.2309,10_2022,-8.6204_68.2309,10_2022_-8.6204_68.2309
2022,11,-1.79768,-0.374915,290.989,297.198,-0.000533361,-0.000414773,-0.000344846,-1.83936e-08,0.17144,0.650001,4.43457,1.62061,-0.00961984,1.06804e-05,7.3418e-05,298.786,0.0,299.414,299.252,298.674,297.288,5.47618e-06,-3233530,11529200,-2152830,93409.8,5.20237e-06,-5460100,13914400,18107100,-0.001293,0.000997337,0.173904,0.143814,0.172455,0.261292,-8.6204,68.2309,11_2022,-8.6204_68.2309,11_2022_-8.6204_68.2309
2022,12,-1.41499,-0.528679,292.135,297.307,-0.000640614,-0.00047755,-0.000550603,-1.76951e-08,0.172082,0.650001,4.55408,1.7373,-0.00824182,4.77247e-05,0.000136837,298.459,0.0,299.101,299.021,298.759,297.856,4.25801e-06,-4173300,10668800,-1811430,93315.0,4.34667e-05,-4148880,12885400,18357600,-0.00166879,0.0024014,0.237976,0.198944,0.169022,0.255707,-8.6204,68.2309,12_2022,-8.6204_68.2309,12_2022_-8.6204_68.2309
2023,1,-1.18877,-0.668692,292.258,297.418,-0.00148671,-0.000689049,-0.00040147,-1.90921e-08,0.173221,0.650001,4.6532,1.83179,-0.00855428,5.83157e-05,0.000111863,298.223,0.0,298.814,298.67,298.334,298.082,3.57069e-06,-6445170,12000000,-1920260,93322.8,5.4745e-05,-3053560,14514100,18185500,-0.00257724,0.00165041,0.288879,0.28331,0.19841,0.251785,-8.6204,68.2309,1_2023,-8.6204_68.2309,1_2023_-8.6204_68.2309
2023,2,-1.1831,-0.684232,292.195,297.686,-0.00145441,-0.000590744,-0.000409967,-1.90921e-08,0.173808,0.650017,4.69336,1.86926,-0.0085055,0.000104669,0.000107065,298.563,0.0,299.196,299.072,298.77,298.292,3.10317e-06,-6139810,11486400,-1819860,93298.1,0.000101566,-3000580,13904200,18354400,-0.00245514,0.00209031,0.274475,0.294373,0.222565,0.248444,-8.6204,68.2309,2_2023,-8.6204_68.2309,2_2023_-8.6204_68.2309
2023,3,-1.07192,-0.4082,292.217,297.702,-0.000894643,-0.000328802,-0.000438553,-1.74623e-08,0.178823,0.650001,4.70898,1.88391,-0.00843002,0.000492984,0.000110984,299.048,0.0,299.786,299.74,299.578,298.701,5.58607e-06,-4156370,10726800,-1891340,93265.0,0.0004874,-4153770,13060100,18417800,-0.00166202,0.00324523,0.220367,0.221359,0.211227,0.244202,-8.6204,68.2309,3_2023,-8.6204_68.2309,3_2023_-8.6204_68.2309
2023,4,-0.453149,0.410333,293.226,295.741,-0.000939289,-0.000359707,-0.000846884,-1.30385e-08,0.180958,0.650017,4.77283,1.94531,-0.00452774,0.000447869,0.000265002,296.266,0.0,297.026,297.233,297.812,298.674,1.34967e-05,-5366450,8012930,-1135670,93353.3,0.000434373,-1293550,9782430,18495600,-0.00214589,0.00414548,0.393082,0.385849,0.320572,0.244766,-8.6204,68.2309,4_2023,-8.6204_68.2309,4_2023_-8.6204_68.2309
2023,5,-0.509859,0.576289,291.848,295.281,-0.00131297,-0.000443767,-0.000440421,-1.30385e-08,0.182377,0.650009,4.79968,1.97473,-0.00521876,9.69283e-05,0.000127345,295.692,0.0,296.35,296.482,296.944,298.028,6.97002e-06,-5494680,8666230,-1660480,93675.8,8.99583e-05,-1179080,10599400,17789600,-0.00219717,0.00172148,0.354172,0.357803,0.35408,0.259308,-8.6204,68.2309,5_2023,-8.6204_68.2309,5_2023_-8.6204_68.2309
2023,6,-0.532252,0.738297,289.562,294.467,-0.00119638,-0.000416382,-0.000241461,-1.30385e-08,0.180208,0.649971,4.69702,1.8772,-0.00627257,1.78553e-05,6.81579e-05,294.813,0.0,295.495,295.709,296.3,297.41,7.77841e-06,-4637080,8617310,-2030350,93744.4,1.00769e-05,-1560640,10511400,17150100,-0.00185424,0.00069092,0.258072,0.284927,0.317154,0.264481,-8.6204,68.2309,6_2023,-8.6204_68.2309,6_2023_-8.6204_68.2309
2023,7,-0.691225,0.958006,287.668,294.568,-0.000882942,-0.00027666,-0.000139539,-1.39698e-08,0.175974,0.650009,4.54736,1.72839,-0.00794109,9.43616e-06,3.5122e-05,295.37,0.0,295.928,295.944,296.081,296.814,7.14511e-06,-3248930,9007790,-2367200,93931.9,2.28733e-06,-2864260,10931300,16881700,-0.00129915,0.000321379,0.152267,0.199142,0.2715,0.263046,-8.6204,68.2309,7_2023,-8.6204_68.2309,7_2023_-8.6204_68.2309
2023,8,-1.06138,0.67571,288.46,295.099,-0.000676577,-0.000308169,-0.000223398,-1.44355e-08,0.172197,0.650001,4.42786,1.61401,-0.00815867,9.85339e-06,4.51058e-05,296.145,0.0,296.66,296.591,296.478,296.593,6.02007e-06,-3021360,9277260,-2171100,93842.2,3.83332e-06,-3524410,11206700,17305900,-0.00120816,0.000593746,0.155685,0.168686,0.236588,0.259644,-8.6204,68.2309,8_2023,-8.6204_68.2309,8_2023_-8.6204_68.2309
2023,9,-1.4924,0.370181,288.811,296.438,-0.00056271,-0.000205213,-0.000128796,-1.53668e-08,0.170444,0.650001,4.3385,1.54053,-0.00973279,6.4522e-06,2.16216e-05,298.045,0.0,298.516,298.234,297.556,296.772,4.87641e-06,-2242550,10015200,-2317520,93639.7,1.5758e-06,-4734470,12072800,17671900,-0.000896734,0.00032596,0.126663,0.151276,0.210449,0.255463,-8.6204,68.2309,9_2023,-8.6204_68.2309,9_2023_-8.6204_68.2309
2023,10,-1.59075,-0.0118504,290.337,297.348,-0.000608865,-0.000397461,-0.000268639,-1.76951e-08,0.171584,0.650001,4.34143,1.54285,-0.0101042,1.09226e-05,5.77867e-05,298.871,0.0,299.411,299.17,298.472,297.283,3.84264e-06,-3188480,11245700,-2301870,93512.6,7.07805e-06,-5037510,13575200,17959400,-0.00127498,0.00111873,0.171036,0.149673,0.190552,0.250702,-8.6204,68.2309,10_2023,-8.6204_68.2309,10_2023_-8.6204_68.2309
2023,11,-0.877717,0.17514,292.987,296.13,-0.00100933,-0.000476471,-0.00067736,-1.32713e-08,0.17144,0.649994,4.43457,1.62061,-0.00581707,0.000132132,0.000194237,296.774,0.0,297.396,297.452,297.699,297.661,3.22424e-06,-5409660,9114940,-1256130,93427.2,0.000128908,-2062180,11000900,18526000,-0.00216317,0.00324154,0.348724,0.322006,0.202789,0.247269,-8.6204,68.2309,11_2023,-8.6204_68.2309,11_2023_-8.6204_68.2309
2023,12,-1.02042,-0.517984,293.889,297.52,-0.00142669,-0.000598442,-0.000563712,-1.72295e-08,0.172082,0.650001,4.55408,1.7373,-0.007022,0.00028665,0.000146925,298.302,0.0,298.864,298.698,298.245,297.741,4.10154e-06,-6474240,11130500,-1484820,93346.5,0.00028255,-2630750,13444000,18697700,-0.00258887,0.00266742,0.325867,0.325302,0.281708,0.24585,-8.6204,68.2309,12_2023,-8.6204_68.2309,12_2023_-8.6204_68.2309
2019,1,-1.00685,-0.714544,293.502,297.417,-0.00248937,-0.00103137,-0.000989199,-3.44589e-08,0.173221,0.650001,4.6532,1.83179,-0.0119892,0.000732847,0.000156119,297.997,0.0,298.603,298.523,298.289,297.74,4.5795e-05,-11278500,17200800,-2832560,93281.6,0.000687052,-3023910,20804400,35736900,-0.00450997,0.00665523,0.346542,0.335724,0.264359,0.300018,-8.6136,68.2555,1_2019,-8.6136_68.2555,1_2019_-8.6136_68.2555
2019,2,-1.40856,-0.662555,292.943,297.978,-0.00255649,-0.00107584,-0.000733756,-3.81842e-08,0.173808,0.650001,4.69336,1.86926,-0.0148293,0.00012964,8.87215e-05,298.747,0.0,299.313,299.147,298.695,298.043,3.18959e-05,-10918800,18471600,-3363790,93276.6,9.77479e-05,-4069570,22357700,35563400,-0.00436612,0.00320109,0.254517,0.259918,0.281769,0.296188,-8.6136,68.2555,2_2019,-8.6136_68.2555,2_2019_-8.6136_68.2555
2019,3,-0.89211,-0.449448,293.25,297.989,-0.00253468,-0.000979745,-0.000713339,-3.67872e-08,0.178823,0.650001,4.70898,1.88391,-0.0138824,0.000381522,0.000121534,298.86,0.0,299.53,299.447,299.179,298.451,2.71872e-05,-10572900,18304800,-3516510,93255.8,0.000354335,-4169910,22291000,35467300,-0.0042278,0.00468226,0.278152,0.284195,0.261597,0.291672,-8.6136,68.2555,3_2019,-8.6136_68.2555,3_2019_-8.6136_68.2555
2019,4,-0.392348,0.384925,293.934,296.542,-0.00174829,-0.000657683,-0.00134293,-2.70084e-08,0.180959,0.650017,4.77283,1.94531,-0.00821923,0.000922255,0.000233501,297.1,2.32831e-10,297.811,297.933,298.283,298.588,2.47099e-05,-9375320,13806700,-2404380,93336.3,0.000897542,-2148780,16857400,35712800,-0.00374893,0.00751829,0.385513,0.378616,0.309784,0.288925,-8.6136,68.2555,4_2019,-8.6136_68.2555,4_2019_-8.6136_68.2555
2019,5,-0.447104,0.581028,292.571,294.726,-0.0013742,-0.000462385,-0.00113879,-2.04891e-08,0.182375,0.650009,4.79968,1.97473,-0.00598306,0.000712052,0.000253111,295.07,0.0,295.789,296.044,296.812,298.102,8.57301e-05,-7440870,10437000,-2010550,93536.6,0.000626326,-1242840,12764000,35080400,-0.0029754,0.00598935,0.397659,0.400055,0.392654,0.309311,-8.6136,68.2555,5_2019,-8.6136_68.2555,5_2019_-8.6136_68.2555
2019,6,-0.182405,1.03021,288.614,294.004,-0.00229155,-0.000760709,-0.000214649,-2.79397e-08,0.180208,0.650009,4.69702,1.8772,-0.0115059,0.000109345,3.55244e-05,294.2,0.0,294.922,295.157,295.844,297.222,0.000103485,-8169960,14842200,-4517900,93688.9,5.85616e-06,-2340520,18105100,32039500,-0.00326694,0.000543551,0.244125,0.281982,0.3405,0.325882,-8.6136,68.2555,6_2019,-8.6136_68.2555,6_2019_-8.6136_68.2555
2019,7,-0.579932,0.883632,287.886,294.156,-0.00161699,-0.000536442,-0.000248238,-2.70084e-08,0.175974,0.650314,4.54736,1.72839,-0.0130743,9.22829e-05,2.98768e-05,294.882,0.0,295.486,295.565,295.839,296.586,8.71494e-05,-6006180,14571900,-4614710,93697.7,5.13345e-06,-3999650,17683200,32250900,-0.0024017,0.000656757,0.163803,0.210556,0.286224,0.321747,-8.6136,68.2555,7_2019,-8.6136_68.2555,7_2019_-8.6136_68.2555
2019,8,-1.07103,0.690661,287.776,295.254,-0.0013227,-0.000333589,-0.000147296,-3.07336e-08,0.172197,0.650009,4.42786,1.61401,-0.0159379,6.90594e-05,1.71512e-05,296.495,2.32831e-10,297.008,296.826,296.449,296.343,6.65523e-05,-4510480,15401900,-4755430,93768.6,2.5034e-06,-6024960,18605200,32916600,-0.00180362,0.000412595,0.128983,0.172729,0.247986,0.314774,-8.6136,68.2555,8_2019,-8.6136_68.2555,8_2019_-8.6136_68.2555
2019,9,-1.36438,0.441586,288.717,296.089,-0.00105136,-0.000352736,-0.000226062,-3.35276e-08,0.170444,0.650001,4.3385,1.54053,-0.0171764,5.21317e-05,2.92659e-05,297.635,0.0,298.151,297.909,297.349,296.604,4.90099e-05,-4076780,16051200,-4525510,93620.5,3.11434e-06,-7305560,19348600,33749800,-0.00163019,0.00061541,0.127365,0.154114,0.221085,0.306778,-8.6136,68.2555,9_2019,-8.6136_68.2555,9_2019_-8.6136_68.2555
2019,10,-1.05262,0.273049,292.342,295.219,-0.00156964,-0.000717609,-0.00117392,-2.70084e-08,0.171584,0.650001,4.34143,1.54285,-0.00925507,0.000610761,0.000198334,295.838,0.0,296.505,296.586,296.783,296.842,4.00916e-05,-8655780,14203300,-2459050,93397.7,0.000570673,-3166800,17145400,35014000,-0.0034612,0.00773916,0.352219,0.328003,0.272598,0.301025,-8.6136,68.2555,10_2019,-8.6136_68.2555,10_2019_-8.6136_68.2555
2019,11,-1.07227,-0.135543,293.02,296.312,-0.00205099,-0.000892277,-0.00103454,-3.1665e-08,0.17144,0.650001,4.43457,1.62061,-0.0109757,0.000321619,0.000163168,297.022,1.16415e-10,297.617,297.542,297.288,296.884,3.57255e-05,-9947790,16485000,-2838820,93269.1,0.000285894,-3626750,19896000,35224400,-0.00397784,0.00526417,0.333649,0.323257,0.301163,0.298691,-8.6136,68.2555,11_2019,-8.6136_68.2555,11_2019_-8.6136_68.2555
2019,12,-0.628387,-0.325546,293.956,296.62,-0.0020953,-0.000820861,-0.00133773,-3.07336e-08,0.172082,0.650001,4.55408,1.7373,-0.00954522,0.00158665,0.000228539,297.294,0.0,297.918,297.839,297.632,297.169,0.000125021,-10638200,16368600,-2630450,93187.8,0.00146163,-3024160,19770400,35584900,-0.00425392,0.00879247,0.394348,0.394302,0.367218,0.302109,-8.6136,68.2555,12_2019,-8.6136_68.2555,12_2019_-8.6136_68.2555
2020,1,-0.656886,-0.605727,294.638,297.36,-0.00243304,-0.000908371,-0.00117305,-3.25963e-08,0.173221,0.650001,4.6532,1.83179,-0.00982078,0.00179197,0.000212729,297.983,0.0,298.59,298.5,298.203,297.539,0.000294417,-11289900,16615500,-2465360,93344.6,0.00149756,-2781740,20096200,36111000,-0.0045145,0.00863271,0.389664,0.392868,0.396927,0.329407,-8.6136,68.2555,1_2020,-8.6136_68.2555,1_2020_-8.6136_68.2555
2020,2,-0.719027,-0.428885,294.443,297.202,-0.00245193,-0.000923373,-0.00125752,-3.25963e-08,0.173874,0.650001,4.6936,1.86938,-0.00989771,0.00233944,0.000219762,297.82,0.0,298.441,298.345,298.116,297.803,0.000775848,-11585900,17073600,-2632240,93421.8,0.00156359,-2767830,20668600,35854800,-0.00463286,0.00834107,0.386963,0.391876,0.401184,0.371231,-8.6136,68.2555,2_2020,-8.6136_68.2555,2_2020_-8.6136_68.2555
2020,3,-0.164664,0.131311,294.604,296.643,-0.00154455,-0.00058041,-0.00171614,-2.7474e-08,0.178842,0.650009,4.70898,1.88391,-0.0076187,0.00718675,0.000306323,297.23,0.0,297.939,297.988,298.089,298.0,0.00268266,-9605890,14418300,-2257490,93394.4,0.00450408,-2608950,17559900,35932300,-0.00384113,0.0141593,0.415741,0.418869,0.41716,0.403412,-8.6136,68.2555,3_2020,-8.6136_68.2555,3_2020_-8.6136_68.2555
2020,4,-0.268989,0.434248,293.688,295.826,-0.00158589,-0.000559186,-0.0014267,-2.51457e-08,0.180957,0.650009,4.77283,1.94531,-0.0071452,0.00641891,0.000291705,296.303,0.0,297.01,297.133,297.461,297.89,0.00389443,-8932350,12919600,-2207800,93553.6,0.00252448,-1906560,15773400,35506000,-0.0035718,0.0101355,0.410492,0.412476,0.418381,0.421661,-8.6136,68.2555,4_2020,-8.6136_68.2555,4_2020_-8.6136_68.2555
2020,5,-0.27944,0.663744,291.364,295.01,-0.00239065,-0.000766352,-0.00037055,-2.6077e-08,0.182374,0.650009,4.79968,1.97473,-0.00906201,0.00243634,7.57873e-05,295.388,0.0,296.054,296.205,296.659,297.461,0.00229391,-8821780,13932900,-3423640,93784.4,0.000142433,-1833920,17040300,33781800,-0.00352758,0.00149786,0.330688,0.344482,0.371521,0.413025,-8.6136,68.2555,5_2020,-8.6136_68.2555,5_2020_-8.6136_68.2555
2020,6,-0.358177,0.988726,288.607,294.664,-0.00198555,-0.000607453,-0.000144708,-2.70084e-08,0.180208,0.649994,4.69702,1.8772,-0.0126683,0.000870332,2.01762e-05,295.151,0.0,295.76,295.844,296.164,296.934,0.000867113,-6846530,14454400,-4500080,93817.2,3.21865e-06,-3168290,17632300,32508500,-0.00273774,0.000384076,0.177307,0.233856,0.305756,0.391357,-8.6136,68.2555,6_2020,-8.6136_68.2555,6_2020_-8.6136_68.2555
2020,7,-0.299785,1.07601,287.357,293.332,-0.00159708,-0.000580363,-0.000383058,-2.70084e-08,0.175974,0.649986,4.54736,1.72839,-0.0126319,0.000442371,5.9396e-05,293.796,0.0,294.532,294.785,295.474,296.458,0.000427417,-6403370,14404200,-4614770,93811.2,1.49459e-05,-3579530,17479800,31722400,-0.00256053,0.00158352,0.201187,0.220764,0.272446,0.372498,-8.6136,68.2555,7_2020,-8.6136_68.2555,7_2020_-8.6136_68.2555
2020,8,-0.91625,0.589993,287.795,294.494,-0.00135184,-0.000467978,-0.000214439,-2.79397e-08,0.172197,0.650001,4.42786,1.61401,-0.0143813,0.000254259,3.31253e-05,295.489,0.0,295.98,295.843,295.621,295.937,0.000250809,-5087350,14779800,-4509240,93776.8,3.44962e-06,-5097140,17853900,32670200,-0.00203429,0.000574313,0.144211,0.185074,0.25238,0.357224,-8.6136,68.2555,8_2020,-8.6136_68.2555,8_2020_-8.6136_68.2555
2020,9,-1.32961,0.423794,288.181,295.91,-0.00122866,-0.000309237,-0.000183025,-3.35276e-08,0.170444,0.650001,4.3385,1.54053,-0.0174967,0.000158481,1.77324e-05,297.453,0.0,297.973,297.682,296.968,296.108,0.000155948,-4303750,16518000,-4869850,93694.5,2.5332e-06,-7176150,19911400,33295900,-0.00172095,0.000482204,0.123489,0.160736,0.231949,0.343292,-8.6136,68.2555,9_2020,-8.6136_68.2555,9_2020_-8.6136_68.2555
2020,10,-1.37626,0.218002,290.018,296.832,-0.00158861,-0.000598102,-0.000414499,-3.67872e-08,0.171584,0.650001,4.34143,1.54285,-0.0174643,0.000152543,5.61923e-05,298.259,0.0,298.887,298.658,298.046,296.793,9.98452e-05,-6505200,18462200,-4761640,93568.4,5.27054e-05,-7080820,22285800,33855000,-0.00260125,0.00226647,0.188263,0.199036,0.215134,0.330185,-8.6136,68.2555,10_2020,-8.6136_68.2555,10_2020_-8.6136_68.2555
2020,11,-1.16482,-0.104671,292.52,296.387,-0.00159955,-0.000763016,-0.00100231,-2.98023e-08,0.17144,0.650001,4.43457,1.62061,-0.0114638,0.000410318,0.000148073,297.264,0.0,297.856,297.788,297.637,297.238,7.1492e-05,-8414960,15800400,-2925830,93485.8,0.000338826,-4402780,19069900,35250000,-0.00336491,0.00532019,0.29541,0.276703,0.220612,0.320496,-8.6136,68.2555,11_2020,-8.6136_68.2555,11_2020_-8.6136_68.2555
2020,12,-1.32996,-0.66167,293.181,297.245,-0.00226882,-0.00103297,-0.000787346,-3.63216e-08,0.172082,0.650001,4.55408,1.7373,-0.0129656,0.000397272,0.000106543,298.115,0.0,298.706,298.576,298.191,297.505,5.68256e-05,-10226200,18069000,-3190010,93378.1,0.000340451,-4562120,21823800,35417500,-0.00408918,0.00409827,0.283554,0.288101,0.245987,0.313812,-8.6136,68.2555,12_2020,-8.6136_68.2555,12_2020_-8.6136_68.2555
2021,1,-0.898066,-0.651643,293.137,297.027,-0.00263705,-0.00106194,-0.00081128,-3.44589e-08,0.173221,0.650001,4.6532,1.83179,-0.0120876,0.000431068,0.000138894,297.717,0.0,298.32,298.256,298.099,297.797,4.71324e-05,-11279400,17444700,-2943230,93304.7,0.000383932,-3171620,21099500,35477100,-0.00451031,0.00507925,0.33963,0.340973,0.283295,0.308441,-8.6136,68.2555,1_2021,-8.6136_68.2555,1_2021_-8.6136_68.2555
2021,2,-0.827364,-0.568114,293.276,297.281,-0.00242471,-0.000904735,-0.000807777,-3.11993e-08,0.173808,0.650009,4.69336,1.86926,-0.0116126,0.000389539,0.000130638,297.879,0.0,298.487,298.447,298.36,298.023,4.334e-05,-10346400,16262300,-3058840,93308.2,0.000346202,-2837430,19684200,35435200,-0.00413725,0.00563367,0.327774,0.332657,0.30011,0.304581,-8.6136,68.2555,2_2021,-8.6136_68.2555,2_2021_-8.6136_68.2555
2021,3,-0.866095,-0.291294,292.844,297.388,-0.00243822,-0.000997163,-0.000901727,-3.63216e-08,0.178823,0.650017,4.70898,1.88391,-0.0132044,0.000350073,0.000135109,298.21,0.0,298.877,298.841,298.675,298.221,4.41931e-05,-10846300,17979300,-3322630,93329.1,0.000305876,-3801490,21892900,35328900,-0.00433715,0.0049264,0.286423,0.284546,0.292831,0.301514,-8.6136,68.2555,3_2021,-8.6136_68.2555,3_2021_-8.6136_68.2555
2021,4,-0.171235,0.573947,293.097,295.137,-0.00126133,-0.000462782,-0.00147587,-2.18861e-08,0.180957,0.650017,4.77283,1.94531,-0.00632391,0.00134943,0.000316799,295.594,0.0,296.323,296.533,297.157,298.103,0.000202671,-8002570,11310500,-1914500,93539.8,0.00114676,-1601390,13810000,35446700,-0.0032,0.0090632,0.408646,0.406281,0.379333,0.312866,-8.6136,68.2555,4_2021,-8.6136_68.2555,4_2021_-8.6136_68.2555
2021,5,-0.231009,0.88069,290.091,294.521,-0.00243025,-0.000787864,-0.000349711,-2.7474e-08,0.182368,0.649994,4.79968,1.97473,-0.00992864,0.000199839,6.19143e-05,294.795,0.0,295.515,295.729,296.361,297.447,0.000180069,-8922480,14507500,-3822210,93703.6,1.97664e-05,-1948450,17743800,33066900,-0.00356785,0.000981874,0.29657,0.321991,0.363693,0.340363,-8.6136,68.2555,5_2021,-8.6136_68.2555,5_2021_-8.6136_68.2555
2021,6,-0.544905,0.930187,287.89,293.932,-0.00179608,-0.000568392,-0.000193471,-2.70084e-08,0.180208,0.649994,4.69702,1.8772,-0.0124601,0.000159003,2.58684e-05,294.458,0.0,295.096,295.252,295.721,296.76,0.000154756,-6396970,14042100,-4434710,93880.7,4.24683e-06,-3324710,17129200,32225200,-0.00255797,0.000510775,0.173111,0.225662,0.300964,0.337189,-8.6136,68.2555,6_2021,-8.6136_68.2555,6_2021_-8.6136_68.2555
2021,7,-0.544997,1.14246,286.339,293.777,-0.0013628,-0.000419068,-0.000219668,-2.8871e-08,0.175974,0.650001,4.54736,1.72839,-0.014617,0.000118576,3.0607e-05,294.549,0.0,295.178,295.287,295.564,296.237,0.000114452,-5005510,14567100,-4909470,93980.4,4.12762e-06,-4712320,17677300,31771400,-0.00200156,0.000623468,0.14267,0.1828,0.260101,0.32959,-8.6136,68.2555,7_2021,-8.6136_68.2555,7_2021_-8.6136_68.2555
2021,8,-1.05717,0.673506,287.569,294.696,-0.00116275,-0.000429879,-0.000259067,-2.8871e-08,0.172197,0.650001,4.42786,1.61401,-0.0155223,8.62181e-05,3.69251e-05,295.838,0.0,296.328,296.136,295.843,295.968,8.22768e-05,-4630790,15406500,-4733600,93844.9,3.94136e-06,-5927910,18608900,32618100,-0.00185173,0.000675715,0.142532,0.163147,0.233566,0.321014,-8.6136,68.2555,8_2021,-8.6136_68.2555,8_2021_-8.6136_68.2555
2021,9,-1.43218,0.451956,288.364,295.635,-0.00096266,-0.00044093,-0.000291933,-3.3062e-08,0.170445,0.650001,4.3385,1.54053,-0.0167818,6.26296e-05,2.66582e-05,297.02,0.0,297.547,297.379,296.905,296.184,5.83529e-05,-4240240,15806500,-4531950,93758.2,4.27663e-06,-6939830,19054300,33426200,-0.00169555,0.000816532,0.135254,0.150421,0.213043,0.31192,-8.6136,68.2555,9_2021,-8.6136_68.2555,9_2021_-8.6136_68.2555
2021,10,-1.6281,0.125723,289.141,296.991,-0.0009735,-0.000393747,-0.000238304,-3.81842e-08,0.171584,0.650017,4.34143,1.54285,-0.0192294,4.47631e-05,2.73436e-05,298.814,0.0,299.352,298.98,298.013,296.709,4.13693e-05,-4015260,18351800,-5044800,93585.4,3.39746e-06,-9084740,22152900,33832700,-0.00160559,0.000688153,0.128616,0.14389,0.196899,0.302673,-8.6136,68.2555,10_2021,-8.6136_68.2555,10_2021_-8.6136_68.2555
2021,11,-1.70942,-0.228281,290.189,298.213,-0.000966152,-0.000395582,-0.000371529,-4.09782e-08,0.17144,0.650001,4.43457,1.62061,-0.0201817,4.11794e-05,4.39882e-05,300.175,0.0,300.794,300.417,299.325,297.519,2.89269e-05,-4334650,19604400,-5288380,93440.5,1.22562e-05,-9794750,23660600,34307200,-0.0017333,0.00179261,0.1418,0.142929,0.182922,0.293015,-8.6136,68.2555,11_2021,-8.6136_68.2555,11_2021_-8.6136_68.2555
2021,12,-1.41923,-0.24482,292.744,296.839,-0.00185663,-0.00100331,-0.000877524,-3.44589e-08,0.172082,0.650001,4.55408,1.7373,-0.0128878,7.59065e-05,0.000117391,297.677,0.0,298.338,298.346,298.456,298.127,2.18488e-05,-9346740,17330500,-3169240,93489.8,5.40614e-05,-4817740,20933200,35217000,-0.0037375,0.00376158,0.293411,0.257278,0.182587,0.285629,-8.6136,68.2555,12_2021,-8.6136_68.2555,12_2021_-8.6136_68.2555
2022,1,-1.01971,-0.546397,292.763,297.616,-0.0017419,-0.000780114,-0.000897574,-3.44589e-08,0.173221,0.650001,4.6532,1.83179,-0.0139563,0.00037555,0.000158504,298.537,0.0,299.224,299.182,299.034,298.402,1.72369e-05,-8551790,16680600,-3314410,93336.8,0.000358313,-4833210,20175000,35509700,-0.00341962,0.0062963,0.274979,0.270798,0.196045,0.279282,-8.6136,68.2555,1_2022,-8.6136_68.2555,1_2022_-8.6136_68.2555
2022,2,-0.298919,-0.362961,293.866,297.163,-0.00242278,-0.000914928,-0.00111442,-3.11993e-08,0.173808,0.649994,4.69336,1.86926,-0.0104406,0.00121218,0.000230536,297.732,2.32831e-10,298.394,298.353,298.316,298.457,2.00681e-05,-11133900,16758600,-2846250,93261.9,0.00119211,-2739040,20285400,35593000,-0.00445215,0.00804707,0.383163,0.37677,0.302002,0.276627,-8.6136,68.2555,2_2022,-8.6136_68.2555,2_2022_-8.6136_68.2555
2022,3,-0.882406,-0.252412,293.22,297.477,-0.00269592,-0.00102142,-0.000936227,-3.49246e-08,0.178823,0.650001,4.70898,1.88391,-0.0121963,0.000435017,0.000144765,298.049,0.0,298.72,298.718,298.667,298.49,4.0248e-05,-11637700,17157500,-2979580,93287.4,0.000394769,-2553930,20892400,35611100,-0.0046536,0.00513351,0.336792,0.338516,0.328674,0.279556,-8.6136,68.2555,3_2022,-8.6136_68.2555,3_2022_-8.6136_68.2555
