ID,Total
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_11_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_11_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_11_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_12_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_12_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_12_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_12_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_12_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_12_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_12_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_1_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_1_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_1_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_1_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_1_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_1_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_1_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_2_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_2_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_2_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_2_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_2_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_2_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_2_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_3_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_3_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_3_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_3_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_3_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_3_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_3_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_4_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_4_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_4_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_4_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_4_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_4_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_4_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_5_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_5_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_5_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_5_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_5_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_5_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_5_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_6_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_6_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_6_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_6_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_6_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_6_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_6_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_7_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_7_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_7_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_7_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_7_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_7_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_7_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_8_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_8_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_8_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_8_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_8_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_8_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_8_2023_Typhoid,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_9_2023_Cholera,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_9_2023_Diarrhea,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_9_2023_Dysentery,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_9_2023_Intestinal Worms,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_9_2023_Malaria,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_9_2023_Schistosomiasis,0
ID_6bf0aeb9-67be-4f3a-ad4d-2ac5b7f9c497_9_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_10_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_10_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_10_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_10_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_10_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_10_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_10_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_11_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_11_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_11_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_11_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_11_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_11_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_11_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_12_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_12_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_12_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_12_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_12_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_12_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_12_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_1_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_1_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_1_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_1_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_1_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_1_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_1_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_2_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_2_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_2_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_2_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_2_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_2_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_2_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_3_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_3_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_3_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_3_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_3_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_3_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_3_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_4_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_4_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_4_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_4_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_4_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_4_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_4_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_5_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_5_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_5_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_5_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_5_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_5_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_5_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_6_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_6_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_6_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_6_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_6_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_6_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_6_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_7_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_7_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_7_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_7_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_7_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_7_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_7_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_8_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_8_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_8_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_8_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_8_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_8_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_8_2023_Typhoid,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_9_2023_Cholera,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_9_2023_Diarrhea,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_9_2023_Dysentery,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_9_2023_Intestinal Worms,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_9_2023_Malaria,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_9_2023_Schistosomiasis,0
ID_6f399bd7-f181-432a-bddc-9fff8dca7f81_9_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_7_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_7_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_7_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_7_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_7_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_7_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_7_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2023_Typhoid,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2023_Cholera,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2023_Diarrhea,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2023_Dysentery,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2023_Intestinal Worms,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2023_Malaria,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2023_Schistosomiasis,0
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_10_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_10_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_10_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_10_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_10_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_10_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_10_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_11_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_11_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_11_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_11_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_11_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_11_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_11_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_12_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_12_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_12_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_12_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_12_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_12_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_12_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_1_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_1_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_1_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_1_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_1_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_1_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_1_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_2_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_2_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_2_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_2_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_2_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_2_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_2_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_3_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_3_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_3_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_3_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_3_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_3_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_3_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_4_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_4_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_4_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_4_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_4_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_4_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_4_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_5_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_5_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_5_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_5_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_5_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_5_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_5_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_6_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_6_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_6_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_6_2023_Intestinal Worms,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_6_2023_Malaria,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_6_2023_Schistosomiasis,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_6_2023_Typhoid,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_7_2023_Cholera,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_7_2023_Diarrhea,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_7_2023_Dysentery,0
ID_776a9566-8bcb-4936-83a9-e8ef57834a9f_7_2023_Intestinal Worms,0
