ID,Total,Location,Category_Health_Facility_UUID,Disease,Month,Year,Transformed_Latitude,Transformed_Longitude
ID_57abdcf0-63df-4ea8-ace6-816787f63911_11_2020_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,11,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_11_2020_Malaria,5,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,11,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_11_2020_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,11,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_11_2020_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,11,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_11_2020_Intestinal Worms,15,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,11,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Typhoid,99,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Diarrhea,50,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Diarrhea,9,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Diarrhea,26,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Malaria,5,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Malaria,46,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_12_2020_Intestinal Worms,14,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,12,2020,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Typhoid,110,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Diarrhea,41,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Diarrhea,11,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Diarrhea,5,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Malaria,7,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Malaria,78,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_1_2021_Intestinal Worms,1,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,1,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Typhoid,89,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Diarrhea,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Diarrhea,34,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Diarrhea,13,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Malaria,11,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Malaria,23,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_2_2021_Intestinal Worms,3,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,2,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Typhoid,17,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Diarrhea,15,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Diarrhea,12,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Diarrhea,6,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Malaria,34,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_3_2021_Intestinal Worms,4,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,3,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Typhoid,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Diarrhea,13,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Diarrhea,16,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Diarrhea,5,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Malaria,25,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_4_2021_Intestinal Worms,3,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,4,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Typhoid,22,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Diarrhea,7,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Diarrhea,11,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Diarrhea,3,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Malaria,8,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Malaria,36,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_5_2021_Intestinal Worms,4,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,5,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Typhoid,36,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Diarrhea,9,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Diarrhea,10,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Diarrhea,4,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Schistosomiasis,1,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Malaria,12,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Malaria,26,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_6_2021_Intestinal Worms,1,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,6,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Typhoid,21,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Diarrhea,4,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Diarrhea,6,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Diarrhea,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Malaria,34,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Malaria,4,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Malaria,14,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_7_2021_Intestinal Worms,5,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,7,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Typhoid,21,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Diarrhea,10,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Diarrhea,16,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Diarrhea,6,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Malaria,12,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Malaria,11,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_8_2021_Intestinal Worms,4,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,8,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Dysentery,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Dysentery,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Typhoid,51,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Typhoid,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Diarrhea,9,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Diarrhea,9,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Diarrhea,7,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Diarrhea,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Schistosomiasis,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Schistosomiasis,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Malaria,55,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Malaria,0,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Malaria,9,2021,-8.62631,68.24719
ID_57abdcf0-63df-4ea8-ace6-816787f63911_9_2021_Intestinal Worms,3,ID_57abdcf0-63df-4ea8-ace6-816787f63911,a9280aca-c872-46f5-ada7-4a7cc31cf6ec,Intestinal Worms,9,2021,-8.62631,68.24719
